,input,acp,output
272,The patient or personal health representative clicks an appointment to view more details.,1,{decision: allow; subject: patient; action: click; resource: appointment; purpose: view more details; condition: none | decision: allow; subject: personal health representative; action: click; resource: appointment; purpose: view more details; condition: none}
273,Patient specific instructions for an office visit are listed.,1,{decision: allow; subject: none; action: list; resource: patient specific instructions; purpose: none; condition: none}
274,"A user (a patient, patient representative, or LHCP) views the number of unread messages from his or her message inbox.",1,{decision: allow; subject: user; action: view; resource: number of unread messages; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: number of unread messages; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: number of unread messages; purpose: none; condition: none | decision: allow; subject: patient representative; action: view; resource: number of unread messages; purpose: none; condition: none}
275,An HCP may upload a photo of the patient as part of the patient's demographic records.,1,{decision: allow; subject: hcp; action: upload; resource: photo of the patient; purpose: none; condition: none}
276,LHCPs and patients or representatives may reply to messages .,1,{decision: allow; subject: lhcps; action: reply; resource: messages; purpose: none; condition: none | decision: allow; subject: patients; action: reply; resource: messages; purpose: none; condition: none | decision: allow; subject: representatives; action: reply; resource: messages; purpose: none; condition: none}
277,"Then, this person's electronic records are accessible via the iTrust Medical Records system.",1,{decision: allow; subject: none; action: access; resource: persons electronic records; condition: none; purpose: none}
278,His or her appointments shall be displayed on the calendar .,1,{decision: allow; subject: none; action: display; resource: his or her appointments; purpose: none; condition: none}
279,Patients with no information for the current day are highlighted.,0,{decision: allow; subject: patients; action: highlight; resource: patients with no information for the current day; condition: none; purpose: none}
280,The HCP types an invalid date and is prompted to try again.,1,{decision: allow; subject: hcp; action: type; resource: invalid date; condition: none; purpose: none}
281,"A secret key is personally provided to the user, with which the user can reset his or her password.",1,{decision: allow; subject: none; action: provide; resource: secret key; purpose: user can reset his or her password; condition: none}
